ICMP,Test_Date,Incubation_time,BioRep,TechRep,Bacteria,Additives,AUC
21054,20210125,Day14,1,4,E. coli,Fungi alone,340.3333333
21054,20210125,Day14,1,1,E. coli,Autoclaved bacteria,365
21054,20210125,Day14,1,2,E. coli,Autoclaved bacteria,406.3333333
21054,20210125,Day14,1,3,E. coli,Autoclaved bacteria,342
21054,20210125,Day14,1,4,E. coli,Autoclaved bacteria,361
21054,20210125,Day14,1,1,P. aeruginosa,0.1ng/mL LPS,917
21054,20210125,Day14,1,2,P. aeruginosa,0.1ng/mL LPS,987.3333333
21054,20210125,Day14,1,3,P. aeruginosa,0.1ng/mL LPS,867.6666667
21054,20210125,Day14,1,4,P. aeruginosa,0.1ng/mL LPS,674
21054,20210125,Day14,1,1,P. aeruginosa,100ng/mL LPS,879
21054,20210125,Day14,1,2,P. aeruginosa,100ng/mL LPS,772
21054,20210125,Day14,1,3,P. aeruginosa,100ng/mL LPS,722.3333333
21054,20210125,Day14,1,4,P. aeruginosa,100ng/mL LPS,731
21054,20210125,Day14,1,1,P. aeruginosa,0.1ng/mL LTA,638
21054,20210125,Day14,1,2,P. aeruginosa,0.1ng/mL LTA,697
21054,20210125,Day14,1,3,P. aeruginosa,0.1ng/mL LTA,727.3333333
21054,20210125,Day14,1,4,P. aeruginosa,0.1ng/mL LTA,451.3333333
21054,20210125,Day14,1,1,P. aeruginosa,100ng/mL LTA,763.6666667
21054,20210125,Day14,1,2,P. aeruginosa,100ng/mL LTA,624.3333333
21054,20210125,Day14,1,3,P. aeruginosa,100ng/mL LTA,555.3333333
21054,20210125,Day14,1,4,P. aeruginosa,100ng/mL LTA,386
21054,20210125,Day14,1,1,P. aeruginosa,Fungi alone,940.6666667
21054,20210125,Day14,1,2,P. aeruginosa,Fungi alone,758
21054,20210125,Day14,1,3,P. aeruginosa,Fungi alone,796.6666667
21054,20210125,Day14,1,4,P. aeruginosa,Fungi alone,738.6666667
21054,20210125,Day14,1,1,P. aeruginosa,Autoclaved bacteria,921.6666667
21054,20210125,Day14,1,2,P. aeruginosa,Autoclaved bacteria,962
21054,20210125,Day14,1,3,P. aeruginosa,Autoclaved bacteria,719
21054,20210125,Day14,1,4,P. aeruginosa,Autoclaved bacteria,657.3333333
21054,20210125,Day14,1,1,S. aureus,0.1ng/mL LPS,117.6666667
21054,20210125,Day14,1,2,S. aureus,0.1ng/mL LPS,281.3333333
21054,20210125,Day14,1,3,S. aureus,0.1ng/mL LPS,105.3333333
21054,20210125,Day14,1,4,S. aureus,0.1ng/mL LPS,241.3333333
21054,20210125,Day14,1,1,S. aureus,100ng/mL LPS,142.6666667
21054,20210125,Day14,1,2,S. aureus,100ng/mL LPS,282.6666667
21054,20210125,Day14,1,3,S. aureus,100ng/mL LPS,136
21054,20210125,Day14,1,4,S. aureus,100ng/mL LPS,225.3333333
21054,20210125,Day14,1,1,S. aureus,0.1ng/mL LTA,179.6666667
21054,20210125,Day14,1,2,S. aureus,0.1ng/mL LTA,290.6666667
21054,20210125,Day14,1,3,S. aureus,0.1ng/mL LTA,129.6666667
21054,20210125,Day14,1,4,S. aureus,0.1ng/mL LTA,254
21054,20210125,Day14,1,1,S. aureus,100ng/mL LTA,180
21054,20210125,Day14,1,2,S. aureus,100ng/mL LTA,240
21054,20210125,Day14,1,3,S. aureus,100ng/mL LTA,156
21054,20210125,Day14,1,4,S. aureus,100ng/mL LTA,257
21054,20210125,Day14,1,1,S. aureus,Fungi alone,178.6666667
21054,20210125,Day14,1,2,S. aureus,Fungi alone,265
21054,20210125,Day14,1,3,S. aureus,Fungi alone,149.3333333
21054,20210125,Day14,1,4,S. aureus,Fungi alone,258.3333333
21054,20210125,Day14,1,1,S. aureus,Autoclaved bacteria,143.6666667
21054,20210125,Day14,1,2,S. aureus,Autoclaved bacteria,322.3333333
21054,20210125,Day14,1,3,S. aureus,Autoclaved bacteria,152.6666667
21054,20210125,Day14,1,4,S. aureus,Autoclaved bacteria,342.6666667
21487,20210222,Day14,1,1,A. baumannii,0.1ng/mL LPS,2203
21487,20210222,Day14,1,2,A. baumannii,0.1ng/mL LPS,1188.666667
21487,20210222,Day14,1,3,A. baumannii,0.1ng/mL LPS,2336.333333
21487,20210222,Day14,1,4,A. baumannii,0.1ng/mL LPS,1149.333333
21487,20210222,Day14,1,1,A. baumannii,100ng/mL LPS,2031.333333
21487,20210222,Day14,1,2,A. baumannii,100ng/mL LPS,1509.666667
21487,20210222,Day14,1,3,A. baumannii,100ng/mL LPS,1936
21487,20210222,Day14,1,4,A. baumannii,100ng/mL LPS,1150.333333
21487,20210222,Day14,1,1,A. baumannii,0.1ng/mL LTA,1911.333333
21487,20210222,Day14,1,2,A. baumannii,0.1ng/mL LTA,979.3333333
21487,20210222,Day14,1,3,A. baumannii,0.1ng/mL LTA,1688.333333
21487,20210222,Day14,1,4,A. baumannii,0.1ng/mL LTA,948.6666667
21487,20210222,Day14,1,1,A. baumannii,100ng/mL LTA,1698.333333
21487,20210222,Day14,1,2,A. baumannii,100ng/mL LTA,1372
21487,20210222,Day14,1,3,A. baumannii,100ng/mL LTA,1472.666667
21487,20210222,Day14,1,4,A. baumannii,100ng/mL LTA,1268
21487,20210222,Day14,1,1,A. baumannii,Fungi alone,1319.333333
21487,20210222,Day14,1,2,A. baumannii,Fungi alone,899.6666667
21487,20210222,Day14,1,3,A. baumannii,Fungi alone,1113
21487,20210222,Day14,1,4,A. baumannii,Fungi alone,941.3333333
21487,20210222,Day14,1,1,A. baumannii,Autoclaved bacteria,2294.666667
21487,20210222,Day14,1,2,A. baumannii,Autoclaved bacteria,1574
21487,20210222,Day14,1,3,A. baumannii,Autoclaved bacteria,1861
21487,20210222,Day14,1,4,A. baumannii,Autoclaved bacteria,1486.333333
21487,20210222,Day14,1,1,E. coli,0.1ng/mL LPS,3342
21487,20210222,Day14,1,2,E. coli,0.1ng/mL LPS,3052
21487,20210222,Day14,1,3,E. coli,0.1ng/mL LPS,3178.666667
21487,20210222,Day14,1,4,E. coli,0.1ng/mL LPS,2696.666667
21487,20210222,Day14,1,1,E. coli,100ng/mL LPS,2921
21487,20210222,Day14,1,2,E. coli,100ng/mL LPS,2505.333333
21487,20210222,Day14,1,3,E. coli,100ng/mL LPS,2662
21487,20210222,Day14,1,4,E. coli,100ng/mL LPS,2507.666667
21487,20210222,Day14,1,1,E. coli,0.1ng/mL LTA,2677
21487,20210222,Day14,1,2,E. coli,0.1ng/mL LTA,2322.666667
21487,20210222,Day14,1,3,E. coli,0.1ng/mL LTA,2475.666667
21487,20210222,Day14,1,4,E. coli,0.1ng/mL LTA,2521
21487,20210222,Day14,1,1,E. coli,100ng/mL LTA,2774.666667
21487,20210222,Day14,1,2,E. coli,100ng/mL LTA,2453
21487,20210222,Day14,1,3,E. coli,100ng/mL LTA,2670
21487,20210222,Day14,1,4,E. coli,100ng/mL LTA,2351
21487,20210222,Day14,1,1,E. coli,Fungi alone,2472.666667
21487,20210222,Day14,1,2,E. coli,Fungi alone,2422
21487,20210222,Day14,1,3,E. coli,Fungi alone,2447
21487,20210222,Day14,1,4,E. coli,Fungi alone,2155
21487,20210222,Day14,1,1,E. coli,Autoclaved bacteria,3019
21487,20210222,Day14,1,2,E. coli,Autoclaved bacteria,3135
21487,20210222,Day14,1,3,E. coli,Autoclaved bacteria,2795
21487,20210222,Day14,1,4,E. coli,Autoclaved bacteria,2659
21487,20210222,Day14,1,1,P. aeruginosa,0.1ng/mL LPS,4301.666667
21487,20210222,Day14,1,2,P. aeruginosa,0.1ng/mL LPS,4189
21487,20210222,Day14,1,3,P. aeruginosa,0.1ng/mL LPS,4089.666667
21487,20210222,Day14,1,4,P. aeruginosa,0.1ng/mL LPS,3858.333333
21487,20210222,Day14,1,1,P. aeruginosa,100ng/mL LPS,4585.333333
21487,20210222,Day14,1,2,P. aeruginosa,100ng/mL LPS,3951
21487,20210222,Day14,1,3,P. aeruginosa,100ng/mL LPS,4313.333333
21487,20210222,Day14,1,4,P. aeruginosa,100ng/mL LPS,4300.333333
21487,20210222,Day14,1,1,P. aeruginosa,0.1ng/mL LTA,4335.333333
21487,20210222,Day14,1,2,P. aeruginosa,0.1ng/mL LTA,4036.666667
21487,20210222,Day14,1,3,P. aeruginosa,0.1ng/mL LTA,4399.666667
21487,20210222,Day14,1,4,P. aeruginosa,0.1ng/mL LTA,3953.333333
21487,20210222,Day14,1,1,P. aeruginosa,100ng/mL LTA,4221
21487,20210222,Day14,1,2,P. aeruginosa,100ng/mL LTA,4312.666667
21487,20210222,Day14,1,3,P. aeruginosa,100ng/mL LTA,4333.333333
21487,20210222,Day14,1,4,P. aeruginosa,100ng/mL LTA,4289.333333
21487,20210222,Day14,1,1,P. aeruginosa,Fungi alone,4196
21487,20210222,Day14,1,2,P. aeruginosa,Fungi alone,4131.666667
21487,20210222,Day14,1,3,P. aeruginosa,Fungi alone,4049.333333
21487,20210222,Day14,1,4,P. aeruginosa,Fungi alone,3734.333333
21487,20210222,Day14,1,1,P. aeruginosa,Autoclaved bacteria,4221.333333
21487,20210222,Day14,1,2,P. aeruginosa,Autoclaved bacteria,3330.333333
21487,20210222,Day14,1,3,P. aeruginosa,Autoclaved bacteria,4133.666667
21487,20210222,Day14,1,4,P. aeruginosa,Autoclaved bacteria,4418
21487,20210222,Day14,1,1,S. aureus,0.1ng/mL LPS,416.3333333
21487,20210222,Day14,1,2,S. aureus,0.1ng/mL LPS,246.3333333
21487,20210222,Day14,1,3,S. aureus,0.1ng/mL LPS,684
21487,20210222,Day14,1,4,S. aureus,0.1ng/mL LPS,428.3333333
21487,20210222,Day14,1,1,S. aureus,100ng/mL LPS,520.3333333
21487,20210222,Day14,1,2,S. aureus,100ng/mL LPS,379.6666667
21487,20210222,Day14,1,3,S. aureus,100ng/mL LPS,810
21487,20210222,Day14,1,4,S. aureus,100ng/mL LPS,348
21487,20210222,Day14,1,1,S. aureus,0.1ng/mL LTA,639.6666667
21487,20210222,Day14,1,2,S. aureus,0.1ng/mL LTA,260.3333333
21487,20210222,Day14,1,3,S. aureus,0.1ng/mL LTA,531.3333333
21487,20210222,Day14,1,4,S. aureus,0.1ng/mL LTA,243.3333333
21487,20210222,Day14,1,1,S. aureus,100ng/mL LTA,512.3333333
21487,20210222,Day14,1,2,S. aureus,100ng/mL LTA,555
21487,20210222,Day14,1,3,S. aureus,100ng/mL LTA,497.6666667
21487,20210222,Day14,1,4,S. aureus,100ng/mL LTA,425
21487,20210222,Day14,1,1,S. aureus,Fungi alone,327.3333333
21487,20210222,Day14,1,2,S. aureus,Fungi alone,188.6666667
21487,20210222,Day14,1,3,S. aureus,Fungi alone,281.3333333
21487,20210222,Day14,1,4,S. aureus,Fungi alone,164
21487,20210222,Day14,1,1,S. aureus,Autoclaved bacteria,306.6666667
21487,20210222,Day14,1,2,S. aureus,Autoclaved bacteria,301
21487,20210222,Day14,1,3,S. aureus,Autoclaved bacteria,270
21487,20210222,Day14,1,4,S. aureus,Autoclaved bacteria,207
21494,20210310,Day14,1,1,A. baumannii,0.1ng/mL LPS,352.3333333
21494,20210310,Day14,1,2,A. baumannii,0.1ng/mL LPS,431
21494,20210310,Day14,1,3,A. baumannii,0.1ng/mL LPS,415.6666667
21494,20210310,Day14,1,4,A. baumannii,0.1ng/mL LPS,482.6666667
21494,20210310,Day14,1,1,A. baumannii,100ng/mL LPS,438.3333333
21494,20210310,Day14,1,2,A. baumannii,100ng/mL LPS,390.6666667
21494,20210310,Day14,1,3,A. baumannii,100ng/mL LPS,408.6666667
21494,20210310,Day14,1,4,A. baumannii,100ng/mL LPS,400
21494,20210310,Day14,1,1,A. baumannii,0.1ng/mL LTA,344.3333333
21494,20210310,Day14,1,2,A. baumannii,0.1ng/mL LTA,451.3333333
21494,20210310,Day14,1,3,A. baumannii,0.1ng/mL LTA,406.3333333
21494,20210310,Day14,1,4,A. baumannii,0.1ng/mL LTA,336.6666667
21494,20210310,Day14,1,1,A. baumannii,100ng/mL LTA,332
21494,20210310,Day14,1,2,A. baumannii,100ng/mL LTA,450
21494,20210310,Day14,1,3,A. baumannii,100ng/mL LTA,399
21494,20210310,Day14,1,4,A. baumannii,100ng/mL LTA,495
21494,20210310,Day14,1,1,A. baumannii,Fungi alone,366.6666667
21494,20210310,Day14,1,2,A. baumannii,Fungi alone,408.6666667
21494,20210310,Day14,1,3,A. baumannii,Fungi alone,434
21494,20210310,Day14,1,4,A. baumannii,Fungi alone,420.3333333
21494,20210310,Day14,1,1,A. baumannii,Autoclaved bacteria,476.3333333
21494,20210310,Day14,1,2,A. baumannii,Autoclaved bacteria,242.6666667
21494,20210310,Day14,1,3,A. baumannii,Autoclaved bacteria,464
21494,20210310,Day14,1,4,A. baumannii,Autoclaved bacteria,390.3333333
21494,20210310,Day14,1,1,E. coli,0.1ng/mL LPS,396.6666667
21494,20210310,Day14,1,2,E. coli,0.1ng/mL LPS,396.6666667
21494,20210310,Day14,1,3,E. coli,0.1ng/mL LPS,418.6666667
21494,20210310,Day14,1,4,E. coli,0.1ng/mL LPS,396.6666667
21494,20210310,Day14,1,1,E. coli,100ng/mL LPS,432
21494,20210310,Day14,1,2,E. coli,100ng/mL LPS,279.6666667
21494,20210310,Day14,1,3,E. coli,100ng/mL LPS,363
21494,20210310,Day14,1,4,E. coli,100ng/mL LPS,383
21494,20210310,Day14,1,1,E. coli,0.1ng/mL LTA,274.3333333
21494,20210310,Day14,1,2,E. coli,0.1ng/mL LTA,340
21494,20210310,Day14,1,3,E. coli,0.1ng/mL LTA,317
21494,20210310,Day14,1,4,E. coli,0.1ng/mL LTA,345
21494,20210310,Day14,1,1,E. coli,100ng/mL LTA,285.3333333
21494,20210310,Day14,1,2,E. coli,100ng/mL LTA,334.3333333
21494,20210310,Day14,1,3,E. coli,100ng/mL LTA,429.3333333
21494,20210310,Day14,1,4,E. coli,100ng/mL LTA,415
21494,20210310,Day14,1,1,E. coli,Fungi alone,325.3333333
21494,20210310,Day14,1,2,E. coli,Fungi alone,276.6666667
21494,20210310,Day14,1,3,E. coli,Fungi alone,326.6666667
21494,20210310,Day14,1,4,E. coli,Fungi alone,326
21494,20210310,Day14,1,1,E. coli,Autoclaved bacteria,356.3333333
21494,20210310,Day14,1,2,E. coli,Autoclaved bacteria,382.3333333
21494,20210310,Day14,1,3,E. coli,Autoclaved bacteria,375
21494,20210310,Day14,1,4,E. coli,Autoclaved bacteria,323.3333333
21494,20210310,Day14,1,1,P. aeruginosa,0.1ng/mL LPS,1734.666667
21494,20210310,Day14,1,2,P. aeruginosa,0.1ng/mL LPS,1654
21494,20210310,Day14,1,3,P. aeruginosa,0.1ng/mL LPS,1661
21494,20210310,Day14,1,4,P. aeruginosa,0.1ng/mL LPS,1610
21494,20210310,Day14,1,1,P. aeruginosa,100ng/mL LPS,1478
21494,20210310,Day14,1,2,P. aeruginosa,100ng/mL LPS,1581.333333
21494,20210310,Day14,1,3,P. aeruginosa,100ng/mL LPS,1494.333333
21494,20210310,Day14,1,4,P. aeruginosa,100ng/mL LPS,1533.333333
21494,20210310,Day14,1,1,P. aeruginosa,0.1ng/mL LTA,1064
21494,20210310,Day14,1,2,P. aeruginosa,0.1ng/mL LTA,1332
21494,20210310,Day14,1,3,P. aeruginosa,0.1ng/mL LTA,1174.666667
21494,20210310,Day14,1,4,P. aeruginosa,0.1ng/mL LTA,1273.666667
21494,20210310,Day14,1,1,P. aeruginosa,100ng/mL LTA,1331
21494,20210310,Day14,1,2,P. aeruginosa,100ng/mL LTA,1140.333333
21494,20210310,Day14,1,3,P. aeruginosa,100ng/mL LTA,1400.333333
21494,20210310,Day14,1,4,P. aeruginosa,100ng/mL LTA,1198.666667
21494,20210310,Day14,1,1,P. aeruginosa,Fungi alone,1362.333333
21494,20210310,Day14,1,2,P. aeruginosa,Fungi alone,1226.333333
21494,20210310,Day14,1,3,P. aeruginosa,Fungi alone,1385.333333
21494,20210310,Day14,1,4,P. aeruginosa,Fungi alone,1232.333333
21494,20210310,Day14,1,1,P. aeruginosa,Autoclaved bacteria,1537
21494,20210310,Day14,1,2,P. aeruginosa,Autoclaved bacteria,1785.333333
21494,20210310,Day14,1,3,P. aeruginosa,Autoclaved bacteria,1672.666667
21494,20210310,Day14,1,4,P. aeruginosa,Autoclaved bacteria,1658.333333
21494,20210310,Day14,1,1,S. aureus,0.1ng/mL LPS,128
21494,20210310,Day14,1,2,S. aureus,0.1ng/mL LPS,114.6666667
21494,20210310,Day14,1,3,S. aureus,0.1ng/mL LPS,131
21494,20210310,Day14,1,4,S. aureus,0.1ng/mL LPS,123.3333333
21494,20210310,Day14,1,1,S. aureus,100ng/mL LPS,104
21494,20210310,Day14,1,2,S. aureus,100ng/mL LPS,116.3333333
21494,20210310,Day14,1,3,S. aureus,100ng/mL LPS,133.3333333
21494,20210310,Day14,1,4,S. aureus,100ng/mL LPS,111.3333333
21494,20210310,Day14,1,1,S. aureus,0.1ng/mL LTA,106.6666667
21494,20210310,Day14,1,2,S. aureus,0.1ng/mL LTA,121.3333333
21494,20210310,Day14,1,3,S. aureus,0.1ng/mL LTA,132.6666667
21494,20210310,Day14,1,4,S. aureus,0.1ng/mL LTA,100
21494,20210310,Day14,1,1,S. aureus,100ng/mL LTA,93.33333333
21494,20210310,Day14,1,2,S. aureus,100ng/mL LTA,124
21494,20210310,Day14,1,3,S. aureus,100ng/mL LTA,110.3333333
21494,20210310,Day14,1,4,S. aureus,100ng/mL LTA,106.6666667
21494,20210310,Day14,1,1,S. aureus,Fungi alone,88.66666667
21494,20210310,Day14,1,2,S. aureus,Fungi alone,107.6666667
21494,20210310,Day14,1,3,S. aureus,Fungi alone,111.6666667
21494,20210310,Day14,1,4,S. aureus,Fungi alone,87
21494,20210310,Day14,1,1,S. aureus,Autoclaved bacteria,122.3333333
21494,20210310,Day14,1,2,S. aureus,Autoclaved bacteria,84.66666667
21494,20210310,Day14,1,3,S. aureus,Autoclaved bacteria,121.3333333
21494,20210310,Day14,1,4,S. aureus,Autoclaved bacteria,83.33333333
21497,20210322,Day14,1,1,A. baumannii,0.1ng/mL LPS,10882.33333
21497,20210322,Day14,1,2,A. baumannii,0.1ng/mL LPS,2720.666667
21497,20210322,Day14,1,3,A. baumannii,0.1ng/mL LPS,9984.333333
21497,20210322,Day14,1,4,A. baumannii,0.1ng/mL LPS,3156
21497,20210322,Day14,1,1,A. baumannii,100ng/mL LPS,11570.66667
21497,20210322,Day14,1,2,A. baumannii,100ng/mL LPS,6776.666667
21497,20210322,Day14,1,3,A. baumannii,100ng/mL LPS,11201
21497,20210322,Day14,1,4,A. baumannii,100ng/mL LPS,7302.666667
21497,20210322,Day14,1,1,A. baumannii,0.1ng/mL LTA,6145.333333
21497,20210322,Day14,1,2,A. baumannii,0.1ng/mL LTA,6589.333333
21497,20210322,Day14,1,3,A. baumannii,0.1ng/mL LTA,7070.666667
21497,20210322,Day14,1,4,A. baumannii,0.1ng/mL LTA,7752
21497,20210322,Day14,1,1,A. baumannii,100ng/mL LTA,8399
21497,20210322,Day14,1,2,A. baumannii,100ng/mL LTA,37.33333333
21497,20210322,Day14,1,3,A. baumannii,100ng/mL LTA,8608.666667
21497,20210322,Day14,1,4,A. baumannii,100ng/mL LTA,57.66666667
21497,20210322,Day14,1,1,A. baumannii,Fungi alone,8242.666667
21497,20210322,Day14,1,2,A. baumannii,Fungi alone,7732
21497,20210322,Day14,1,3,A. baumannii,Fungi alone,9345.333333
21497,20210322,Day14,1,4,A. baumannii,Fungi alone,7438.666667
21497,20210322,Day14,1,1,A. baumannii,Autoclaved bacteria,10071.66667
21497,20210322,Day14,1,2,A. baumannii,Autoclaved bacteria,8424.666667
21497,20210322,Day14,1,3,A. baumannii,Autoclaved bacteria,13431.83333
21497,20210322,Day14,1,4,A. baumannii,Autoclaved bacteria,8058
21497,20210322,Day14,1,1,E. coli,0.1ng/mL LPS,4302.333333
21497,20210322,Day14,1,2,E. coli,0.1ng/mL LPS,2150.666667
21497,20210322,Day14,1,3,E. coli,0.1ng/mL LPS,4861.666667
21497,20210322,Day14,1,4,E. coli,0.1ng/mL LPS,2128
21497,20210322,Day14,1,1,E. coli,100ng/mL LPS,6472
21497,20210322,Day14,1,2,E. coli,100ng/mL LPS,5029.333333
21497,20210322,Day14,1,3,E. coli,100ng/mL LPS,4767.333333
21497,20210322,Day14,1,4,E. coli,100ng/mL LPS,4353
21497,20210322,Day14,1,1,E. coli,0.1ng/mL LTA,4416
21497,20210322,Day14,1,2,E. coli,0.1ng/mL LTA,4708.666667
21497,20210322,Day14,1,3,E. coli,0.1ng/mL LTA,3805.333333
21497,20210322,Day14,1,4,E. coli,0.1ng/mL LTA,4058.333333
21497,20210322,Day14,1,1,E. coli,100ng/mL LTA,4537.333333
21497,20210322,Day14,1,2,E. coli,100ng/mL LTA,29.66666667
21497,20210322,Day14,1,3,E. coli,100ng/mL LTA,5049.666667
21497,20210322,Day14,1,4,E. coli,100ng/mL LTA,24.66666667
21497,20210322,Day14,1,1,E. coli,Fungi alone,4367.666667
21497,20210322,Day14,1,2,E. coli,Fungi alone,4460.333333
21497,20210322,Day14,1,3,E. coli,Fungi alone,4334
21497,20210322,Day14,1,4,E. coli,Fungi alone,4285.333333
21497,20210322,Day14,1,1,E. coli,Autoclaved bacteria,4418.333333
21497,20210322,Day14,1,2,E. coli,Autoclaved bacteria,4535.666667
21497,20210322,Day14,1,3,E. coli,Autoclaved bacteria,4686
21497,20210322,Day14,1,4,E. coli,Autoclaved bacteria,4965.333333
21497,20210322,Day14,1,1,P. aeruginosa,0.1ng/mL LPS,5346.666667
21497,20210322,Day14,1,2,P. aeruginosa,0.1ng/mL LPS,4976.333333
21497,20210322,Day14,1,3,P. aeruginosa,0.1ng/mL LPS,5216.333333
21497,20210322,Day14,1,4,P. aeruginosa,0.1ng/mL LPS,4160.666667
21497,20210322,Day14,1,1,P. aeruginosa,100ng/mL LPS,6370.333333
21497,20210322,Day14,1,2,P. aeruginosa,100ng/mL LPS,4814.666667
21497,20210322,Day14,1,3,P. aeruginosa,100ng/mL LPS,7784
21497,20210322,Day14,1,4,P. aeruginosa,100ng/mL LPS,4364
21497,20210322,Day14,1,1,P. aeruginosa,0.1ng/mL LTA,5267.666667
21497,20210322,Day14,1,2,P. aeruginosa,0.1ng/mL LTA,6344.666667
21497,20210322,Day14,1,3,P. aeruginosa,0.1ng/mL LTA,5128.333333
21497,20210322,Day14,1,4,P. aeruginosa,0.1ng/mL LTA,5659.666667
21497,20210322,Day14,1,1,P. aeruginosa,100ng/mL LTA,5907
21497,20210322,Day14,1,2,P. aeruginosa,100ng/mL LTA,3785.666667
21497,20210322,Day14,1,3,P. aeruginosa,100ng/mL LTA,5569
21497,20210322,Day14,1,4,P. aeruginosa,100ng/mL LTA,3930
21497,20210322,Day14,1,1,P. aeruginosa,Fungi alone,6731
21497,20210322,Day14,1,2,P. aeruginosa,Fungi alone,4890.666667
21497,20210322,Day14,1,3,P. aeruginosa,Fungi alone,6662
21497,20210322,Day14,1,4,P. aeruginosa,Fungi alone,5148
21497,20210322,Day14,1,1,P. aeruginosa,Autoclaved bacteria,6029.666667
21497,20210322,Day14,1,2,P. aeruginosa,Autoclaved bacteria,3225.333333
21497,20210322,Day14,1,3,P. aeruginosa,Autoclaved bacteria,5978
21497,20210322,Day14,1,4,P. aeruginosa,Autoclaved bacteria,2841
21497,20210322,Day14,1,1,S. aureus,0.1ng/mL LPS,418
21497,20210322,Day14,1,2,S. aureus,0.1ng/mL LPS,278
21497,20210322,Day14,1,3,S. aureus,0.1ng/mL LPS,297.6666667
21497,20210322,Day14,1,4,S. aureus,0.1ng/mL LPS,161.6666667
21497,20210322,Day14,1,1,S. aureus,100ng/mL LPS,586.6666667
21497,20210322,Day14,1,2,S. aureus,100ng/mL LPS,300.3333333
21497,20210322,Day14,1,3,S. aureus,100ng/mL LPS,394.6666667
21497,20210322,Day14,1,4,S. aureus,100ng/mL LPS,242
21497,20210322,Day14,1,1,S. aureus,0.1ng/mL LTA,280.3333333
21497,20210322,Day14,1,2,S. aureus,0.1ng/mL LTA,293.3333333
21497,20210322,Day14,1,3,S. aureus,0.1ng/mL LTA,314.3333333
21497,20210322,Day14,1,4,S. aureus,0.1ng/mL LTA,228.3333333
21497,20210322,Day14,1,1,S. aureus,100ng/mL LTA,513
21497,20210322,Day14,1,2,S. aureus,100ng/mL LTA,18.66666667
21497,20210322,Day14,1,3,S. aureus,100ng/mL LTA,495.6666667
21497,20210322,Day14,1,4,S. aureus,100ng/mL LTA,31.66666667
21497,20210322,Day14,1,1,S. aureus,Fungi alone,352.6666667
21497,20210322,Day14,1,2,S. aureus,Fungi alone,342
21497,20210322,Day14,1,3,S. aureus,Fungi alone,315.6666667
21497,20210322,Day14,1,4,S. aureus,Fungi alone,294.3333333
21497,20210322,Day14,1,1,S. aureus,Autoclaved bacteria,395
21497,20210322,Day14,1,2,S. aureus,Autoclaved bacteria,296.3333333
21497,20210322,Day14,1,3,S. aureus,Autoclaved bacteria,345.6666667
21497,20210322,Day14,1,4,S. aureus,Autoclaved bacteria,368.3333333
21498,20210322,Day14,1,1,A. baumannii,0.1ng/mL LPS,472
21498,20210322,Day14,1,2,A. baumannii,0.1ng/mL LPS,2954.666667
21498,20210322,Day14,1,3,A. baumannii,0.1ng/mL LPS,458.3333333
21498,20210322,Day14,1,4,A. baumannii,0.1ng/mL LPS,2853.333333
21498,20210322,Day14,1,1,A. baumannii,100ng/mL LPS,6050
21498,20210322,Day14,1,2,A. baumannii,100ng/mL LPS,4887.333333
21498,20210322,Day14,1,3,A. baumannii,100ng/mL LPS,6343.666667
21498,20210322,Day14,1,4,A. baumannii,100ng/mL LPS,4866
21498,20210322,Day14,1,1,A. baumannii,0.1ng/mL LTA,6140.666667
21498,20210322,Day14,1,2,A. baumannii,0.1ng/mL LTA,5427.333333
21498,20210322,Day14,1,3,A. baumannii,0.1ng/mL LTA,5692.666667
21498,20210322,Day14,1,4,A. baumannii,0.1ng/mL LTA,5365.333333
21498,20210322,Day14,1,1,A. baumannii,100ng/mL LTA,4651.666667
21498,20210322,Day14,1,2,A. baumannii,100ng/mL LTA,4279.333333
21498,20210322,Day14,1,3,A. baumannii,100ng/mL LTA,3382.333333
21498,20210322,Day14,1,4,A. baumannii,100ng/mL LTA,4515.333333
21498,20210322,Day14,1,1,A. baumannii,Fungi alone,7753.666667
21498,20210322,Day14,1,2,A. baumannii,Fungi alone,5696
21498,20210322,Day14,1,3,A. baumannii,Fungi alone,6752.333333
21498,20210322,Day14,1,4,A. baumannii,Fungi alone,5878.666667
21498,20210322,Day14,1,1,A. baumannii,Autoclaved bacteria,271
21498,20210322,Day14,1,2,A. baumannii,Autoclaved bacteria,783.3333333
